task,queue,env_name,exp_name,sensor_bundle,seed,rollout_idx,step,time_s,force_target,finger_force_sum,effective_force,f_thumb,f_index,success_per_step,reward,env_code_commit
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,69,3.45,4.22161,5.180068,5.180068,3.435287,1.744781,0,0.257446,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,70,3.5,4.41844,4.648439,4.648439,3.662728,0.985711,0,0.283817,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,71,3.55,4.592655,4.650324,4.650324,3.589958,1.060366,0,0.285239,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,72,3.6,4.739966,4.744947,4.744947,3.59218,1.152768,0,0.285298,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,73,3.65,4.856744,4.867711,4.867711,3.622872,1.244838,0,0.285277,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,74,3.7,4.940115,4.951124,4.951124,3.627082,1.324042,0,0.285261,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,75,3.75,4.988026,4.963786,4.963786,3.582232,1.381554,0,0.285235,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,76,3.8,4.999296,4.932808,4.932808,3.521627,1.411181,0,0.285134,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,77,3.85,4.973649,4.534322,4.534322,2.809858,1.724463,0,0.280772,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,78,3.9,4.911716,4.735197,4.735197,3.351867,1.38333,0,0.284471,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,1,79,3.95,4.815021,4.636276,4.636276,3.315333,1.320943,1,0.784419,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,0,0.0,4.967615,0.0,0.0,0.0,0.0,0,0.056056,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,1,0.05,4.998042,2.573387,0.0,2.573387,0.0,0,0.059404,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,2,0.1,4.991583,6.522202,6.522202,4.19372,2.328482,0,0.238543,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,3,0.15,4.948397,6.769691,6.769691,4.339889,2.429802,0,0.219976,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,4,0.2,4.869545,2.861357,0.0,0.0,2.861357,0,0.061856,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,5,0.25,4.756972,7.132587,7.132587,4.336139,2.796449,0,0.178376,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,6,0.3,4.613447,6.499847,6.499847,3.216206,3.283642,0,0.207965,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,7,0.35,4.442506,4.983677,4.983677,1.991594,2.992083,0,0.279087,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,8,0.4,4.248357,2.702207,0.0,0.0,2.702207,0,0.062206,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,9,0.45,4.03578,3.950969,3.950969,1.723241,2.227728,0,0.286585,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,10,0.5,3.810012,1.771006,0.0,0.0,1.771006,0,0.061169,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,11,0.55,3.576609,3.582881,3.582881,1.969118,1.613763,0,0.28578,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,12,0.6,3.341321,2.260506,0.0,0.0,2.260506,0,0.060522,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,13,0.65,3.109939,3.137852,3.137852,1.350555,1.787297,0,0.285372,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,14,0.7,2.888163,3.079325,3.079325,1.6572,1.422125,0,0.282933,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,15,0.75,2.681451,2.652909,2.652909,1.396388,1.256521,0,0.285332,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,16,0.8,2.494895,2.46176,2.46176,1.321206,1.140554,0,0.285285,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,17,0.85,2.333088,2.29544,2.29544,1.243812,1.051627,0,0.285233,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,18,0.9,2.200014,2.144554,2.144554,1.1553,0.989254,0,0.285012,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,19,0.95,2.098951,2.021137,2.021137,1.073329,0.947808,0,0.284586,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,20,1.0,2.032385,1.930976,1.930976,1.005595,0.925381,0,0.283946,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,21,1.05,2.001957,1.894315,1.894315,0.977401,0.916913,0,0.283718,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,22,1.1,2.008417,1.897372,1.897372,0.976404,0.920967,1,0.783626,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,23,1.15,2.051603,1.932289,1.932289,0.996199,0.93609,1,0.783444,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,24,1.2,2.130455,1.993046,1.993046,1.034531,0.958515,1,0.783005,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,25,1.25,2.243028,2.074387,2.074387,1.09748,0.976906,1,0.78216,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,26,1.3,2.386553,2.193399,2.193399,1.195543,0.997857,1,0.781657,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,27,1.35,2.557495,2.390389,2.390389,1.368846,1.021544,1,0.782964,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,28,1.4,2.751643,2.61658,2.61658,1.574474,1.042106,1,0.784037,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,29,1.45,2.964219,2.867525,2.867525,1.819428,1.048098,1,0.78482,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,30,1.5,3.189988,3.252159,3.252159,2.217365,1.034793,1,0.785227,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,31,1.55,3.42339,3.46906,3.46906,2.4771,0.99196,1,0.785345,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,32,1.6,3.658679,3.533208,3.533208,2.566509,0.9667,1,0.784746,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,33,1.65,3.890061,3.71093,3.71093,2.746381,0.964549,1,0.784166,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,34,1.7,4.111837,4.059892,4.059892,3.090041,0.969851,1,0.78525,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,35,1.75,4.318549,4.515664,4.515664,3.526498,0.989166,1,0.7841,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,36,1.8,4.505105,3.157141,3.157141,2.109759,1.047382,0,0.238687,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,37,1.85,4.666912,4.719175,4.719175,3.587457,1.131718,0,0.285153,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,38,1.9,4.799985,4.836839,4.836839,3.613388,1.223451,0,0.285168,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,39,1.95,4.901049,4.94641,4.94641,3.638163,1.308247,0,0.285136,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,40,2.0,4.967615,4.980454,4.980454,3.604778,1.375676,0,0.285165,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,41,2.05,4.998043,4.967388,4.967388,3.54755,1.419838,0,0.285133,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,42,2.1,4.991583,4.918429,4.918429,3.4817,1.436729,0,0.285017,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,43,2.15,4.948396,4.821624,4.821624,3.398557,1.423067,0,0.284751,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,44,2.2,4.869546,4.685277,4.685277,3.303613,1.381665,0,0.284299,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,45,2.25,4.756972,4.607484,4.607484,3.324803,1.28268,0,0.284554,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,46,2.3,4.613447,4.507206,4.507206,3.331098,1.176108,1,0.784818,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,47,2.35,4.442506,4.411392,4.411392,3.334066,1.077326,1,0.785099,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,48,2.4,4.248356,3.766601,3.766601,2.770577,0.996024,1,0.777831,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,49,2.45,4.03578,3.275017,3.275017,2.396653,0.878363,0,0.265476,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,50,2.5,3.810011,2.869796,2.869796,2.069003,0.800793,0,0.252408,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,51,2.55,3.576609,2.516433,2.516433,1.747178,0.769255,0,0.23934,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,52,2.6,3.341321,2.293218,2.293218,1.540329,0.752889,0,0.234469,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,53,2.65,3.109939,2.184749,2.184749,1.451016,0.733733,0,0.239088,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,54,2.7,2.888162,2.196099,2.196099,1.477746,0.718353,0,0.254255,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,55,2.75,2.681451,2.620684,2.620684,1.911453,0.709231,0,0.284963,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,56,2.8,2.494896,2.518897,2.518897,1.804318,0.714579,0,0.285251,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,57,2.85,2.333088,2.480774,2.480774,1.744908,0.735866,0,0.283056,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,58,2.9,2.200015,2.297471,2.297471,1.536388,0.761083,0,0.28427,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,59,2.95,2.098951,2.049568,2.049568,1.219017,0.830551,0,0.285108,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,60,3.0,2.032385,2.074403,2.074403,1.1482,0.926203,0,0.285212,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,61,3.05,2.001958,2.016811,2.016811,1.059661,0.957151,0,0.285453,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,62,3.1,2.008417,1.907004,1.907004,0.932491,0.974512,0,0.28404,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,63,3.15,2.051603,1.83756,1.83756,0.84708,0.990479,1,0.779326,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,64,3.2,2.130455,1.908766,1.908766,0.909137,0.999629,1,0.779363,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,65,3.25,2.243028,2.000161,2.000161,1.003184,0.996977,1,0.778862,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,66,3.3,2.386553,2.114171,2.114171,1.104112,1.010059,1,0.77813,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,67,3.35,2.557495,2.296134,2.296134,1.223407,1.072727,1,0.779576,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,68,3.4,2.751644,2.65493,2.65493,1.412558,1.242371,1,0.784806,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,69,3.45,2.96422,2.786407,2.786407,1.693774,1.092633,1,0.783456,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,70,3.5,3.189989,2.746429,2.746429,1.679229,1.0672,1,0.774634,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,71,3.55,3.423391,3.541563,3.541563,2.529743,1.011819,1,0.784833,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,72,3.6,3.65868,3.566342,3.566342,2.616897,0.949445,1,0.785131,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,73,3.65,3.89006,3.762957,3.762957,2.819408,0.943549,1,0.784848,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,74,3.7,4.111837,4.127079,4.127079,3.173694,0.953385,1,0.785411,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,75,3.75,4.318549,4.619306,4.619306,3.652075,0.967231,1,0.782593,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,76,3.8,4.505105,4.639975,4.639975,3.613732,1.026243,1,0.784806,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,77,3.85,4.666912,4.689247,4.689247,3.579727,1.10952,1,0.785272,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,78,3.9,4.799986,4.008276,4.008276,2.804289,1.203986,0,0.270082,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-152507-cubepinch_sb_propriotarget_s3,proprio.target,3,2,79,3.95,4.90105,4.929454,4.929454,3.636961,1.292493,0,0.285226,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,0,0.0,2.060019,0.0,0.0,0.0,0.0,0,0.055407,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,1,0.05,2.14346,0.0,0.0,0.0,0.0,0,0.058077,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,2,0.1,2.260303,4.246776,4.246776,2.673154,1.573622,0,0.078437,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,3,0.15,2.407672,5.702656,5.702656,2.84445,2.858206,0,0.039891,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,4,0.2,2.581938,4.598899,4.598899,3.019546,1.579353,0,0.097671,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,5,0.25,2.778809,4.566267,4.566267,3.119979,1.446288,0,0.132531,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,6,0.3,2.993439,0.634425,0.0,0.634425,0.0,0,0.060687,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,7,0.35,3.220541,2.898563,0.0,2.898563,0.0,0,0.06,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,8,0.4,3.454525,2.563628,0.0,2.563628,0.0,0,0.058911,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,9,0.45,3.689629,2.411475,0.0,2.411475,0.0,0,0.059436,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,10,0.5,3.920064,3.410768,3.410768,2.409917,1.000851,0,0.275291,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,11,0.55,4.140154,3.922302,3.922302,2.111243,1.811059,0,0.283296,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,12,0.6,4.344483,4.074314,4.074314,2.077116,1.997198,0,0.282918,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-151458-cubepinch_sb_baseline_s4,baseline,4,0,13,0.65,4.528017,4.430177,4.430177,2.289254,2.140923,0,0.285049,3682863
