task,queue,env_name,exp_name,sensor_bundle,seed,rollout_seed,step,time_s,f_thumb,f_index,f_total,env_code_commit
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,8,0.4,0.0,0.29707,0.29707,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,9,0.45,1.17566,0.49778,1.67344,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,10,0.5,2.26558,0.66383,2.92942,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,11,0.55,1.94805,0.65691,2.60496,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,12,0.6,1.62238,0.89154,2.51392,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,13,0.65,1.68376,1.07785,2.76161,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,14,0.7,1.74526,1.20466,2.94992,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,15,0.75,1.86554,1.44351,3.30905,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,16,0.8,1.98522,1.58553,3.57076,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,17,0.85,2.15532,1.7032,3.85852,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,18,0.9,2.33443,1.65617,3.9906,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,19,0.95,2.29805,1.92197,4.22002,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,20,1.0,2.26372,2.15404,4.41776,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,21,1.05,2.32137,2.22787,4.54924,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,22,1.1,2.43559,2.31233,4.74792,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,23,1.15,2.54045,2.39875,4.9392,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,24,1.2,2.57415,2.52625,5.1004,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,25,1.25,2.6178,2.63655,5.25435,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,26,1.3,2.61544,2.70329,5.31873,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,27,1.35,2.57708,2.72363,5.30071,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,28,1.4,2.5257,2.69075,5.21645,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,29,1.45,2.47219,2.59644,5.06863,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,30,1.5,2.37139,2.50446,4.87585,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,31,1.55,2.37434,2.43574,4.81008,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,32,1.6,2.37566,2.35038,4.72604,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,33,1.65,2.33708,2.25807,4.59515,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,34,1.7,1.89278,2.24387,4.13665,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,35,1.75,1.80261,1.94491,3.74752,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,36,1.8,1.79242,1.65875,3.45117,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,37,1.85,1.74131,1.50829,3.2496,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,38,1.9,1.66976,1.55294,3.2227,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,39,1.95,1.56693,1.44882,3.01575,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,40,2.0,1.42491,1.29495,2.71986,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,41,2.05,1.30228,1.21393,2.51621,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,42,2.1,1.19282,1.14103,2.33385,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,43,2.15,1.10372,1.07455,2.17827,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,44,2.2,1.03976,1.02524,2.06501,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,45,2.25,0.99785,0.98893,1.98678,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,46,2.3,0.99427,0.97222,1.96649,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,47,2.35,0.98473,0.97321,1.95794,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,48,2.4,1.00395,0.99332,1.99726,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,49,2.45,1.0386,1.03087,2.06947,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,50,2.5,1.09862,1.07371,2.17233,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,51,2.55,1.17722,1.09871,2.27593,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,52,2.6,1.27202,1.1895,2.46152,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,53,2.65,1.37081,1.282,2.65281,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,54,2.7,1.48497,1.35152,2.83649,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,55,2.75,1.58307,1.45294,3.03602,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,56,2.8,1.81125,1.57816,3.38941,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,57,2.85,2.09422,1.68928,3.7835,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,58,2.9,2.2285,1.87856,4.10706,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,59,2.95,2.38556,2.14126,4.52682,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,60,3.0,2.48059,2.1014,4.58199,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,61,3.05,2.5528,2.16265,4.71545,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,62,3.1,2.82456,2.21019,5.03475,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,63,3.15,2.86587,2.26566,5.13152,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,64,3.2,2.85264,2.32353,5.17616,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,65,3.25,2.81675,2.45843,5.27519,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,66,3.3,2.62902,2.55705,5.18607,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,67,3.35,2.6373,2.53889,5.17618,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,68,3.4,2.63234,2.55184,5.18418,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,69,3.45,2.60373,2.49969,5.10343,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,70,3.5,2.54292,2.38763,4.93055,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,71,3.55,2.31169,2.35228,4.66397,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,72,3.6,2.11204,2.29088,4.40292,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,73,3.65,1.99676,2.2462,4.24297,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,74,3.7,1.90962,2.24374,4.15336,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,75,3.75,1.80851,2.16866,3.97717,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,76,3.8,1.72011,1.84471,3.56481,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,77,3.85,1.69141,1.75165,3.44306,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,78,3.9,1.6277,1.50878,3.13648,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,0,79,3.95,1.56539,1.39137,2.95676,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,0,0.0,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,1,0.05,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,2,0.1,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,3,0.15,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,4,0.2,2.21222,0.0,2.21222,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,5,0.25,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,6,0.3,2.62678,1.31198,3.93875,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,7,0.35,2.53182,1.85042,4.38224,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,8,0.4,2.54553,2.09198,4.63751,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,9,0.45,2.44851,2.34919,4.7977,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,10,0.5,2.54767,2.53951,5.08719,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,11,0.55,2.91545,2.72821,5.64366,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,12,0.6,2.43344,2.64552,5.07896,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,13,0.65,2.40574,2.69199,5.09773,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,14,0.7,2.44684,2.60239,5.04923,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,15,0.75,2.31893,2.52246,4.84139,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,16,0.8,2.08747,2.45573,4.5432,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,17,0.85,2.07606,2.34725,4.42331,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,18,0.9,2.02347,2.20489,4.22837,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,19,0.95,1.97967,2.06751,4.04718,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,20,1.0,1.92487,1.93472,3.85959,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,21,1.05,1.85571,1.79086,3.64657,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,22,1.1,1.77926,1.63598,3.41525,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,23,1.15,1.69149,1.5186,3.21009,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,24,1.2,1.58169,1.42113,3.00282,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,25,1.25,1.45952,1.33762,2.79714,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,26,1.3,1.35969,1.25444,2.61412,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,27,1.35,1.2779,1.16555,2.44345,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,28,1.4,1.1819,1.09182,2.27372,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,29,1.45,1.09391,1.03657,2.13048,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,30,1.5,1.03667,0.9993,2.03598,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,31,1.55,1.00536,0.97829,1.98365,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,32,1.6,0.99586,0.97095,1.96681,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,33,1.65,1.00877,0.97731,1.98608,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,34,1.7,1.03573,1.00236,2.03809,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,35,1.75,1.08215,1.04538,2.12753,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,36,1.8,1.14842,1.10097,2.24939,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,37,1.85,1.23186,1.17023,2.40208,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,38,1.9,1.33089,1.25679,2.58768,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,39,1.95,1.41132,1.3416,2.75292,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,40,2.0,1.54979,1.43193,2.98172,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,41,2.05,1.77563,1.44649,3.22212,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,42,2.1,2.05332,1.60481,3.65813,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,43,2.15,2.21632,1.73163,3.94795,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-173716-cubepinch_sb_forcemagnitude_s8,force.magnitude,8,1,44,2.2,2.33907,2.01161,4.35069,3682863
