task,queue,env_name,exp_name,sensor_bundle,suffix,seed,eval_mode,rollout_idx,successful_steps,episode_length,success_fraction,result,env_code_commit
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,39,35,80,0.4375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,40,30,80,0.375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,41,13,80,0.1625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,42,18,80,0.225,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,43,22,80,0.275,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,44,44,80,0.55,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,45,60,80,0.75,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,46,32,80,0.4,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,47,36,80,0.45,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,48,41,80,0.5125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,49,38,80,0.475,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,50,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,51,55,80,0.6875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,52,36,80,0.45,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,53,47,80,0.5875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,54,50,80,0.625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,55,21,80,0.2625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,56,53,80,0.6625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,57,28,80,0.35,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,58,13,80,0.1625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,59,62,80,0.775,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,60,27,80,0.3375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,61,25,80,0.3125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,62,26,80,0.325,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,63,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,64,60,80,0.75,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,65,28,80,0.35,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,66,54,80,0.675,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,67,54,80,0.675,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,68,17,80,0.2125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,69,57,80,0.7125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,70,50,80,0.625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,71,46,80,0.575,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,72,24,80,0.3,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,73,61,80,0.7625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,74,43,80,0.5375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,75,33,80,0.4125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,76,17,80,0.2125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,77,63,80,0.7875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,78,44,80,0.55,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,79,31,80,0.3875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,80,49,80,0.6125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,81,57,80,0.7125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,82,56,80,0.7,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,83,55,80,0.6875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,84,50,80,0.625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,85,21,80,0.2625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,86,12,80,0.15,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,87,55,80,0.6875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,88,33,80,0.4125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,89,42,80,0.525,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,90,10,80,0.125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,91,20,80,0.25,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,92,46,80,0.575,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,93,7,80,0.0875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,94,55,80,0.6875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,95,62,80,0.775,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,96,61,80,0.7625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,97,45,80,0.5625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,98,44,80,0.55,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-213146-cubepinch_sb_forcemagnitude_s1,force.magnitude,cubepinch_sb_forcemagnitude_s1,1,det,99,16,80,0.2,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,0,56,80,0.7,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,1,42,80,0.525,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,2,33,80,0.4125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,3,40,80,0.5,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,4,19,80,0.2375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,5,45,80,0.5625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,6,6,80,0.075,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,7,45,80,0.5625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,8,2,80,0.025,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,9,17,80,0.2125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,10,40,80,0.5,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,11,49,80,0.6125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,12,51,80,0.6375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,13,7,80,0.0875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,14,16,80,0.2,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,15,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,16,44,80,0.55,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,17,20,80,0.25,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,18,8,80,0.1,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,19,11,80,0.1375,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,20,24,80,0.3,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,21,21,80,0.2625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,22,21,80,0.2625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,23,45,80,0.5625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,24,36,80,0.45,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,25,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,26,44,80,0.55,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,27,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,28,18,80,0.225,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,29,41,80,0.5125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,30,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,31,55,80,0.6875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,32,4,80,0.05,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,33,45,80,0.5625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,34,6,80,0.075,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,35,32,80,0.4,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,36,56,80,0.7,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,37,39,80,0.4875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,38,28,80,0.35,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,39,29,80,0.3625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,40,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,41,33,80,0.4125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,42,28,80,0.35,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,43,23,80,0.2875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,44,55,80,0.6875,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,45,56,80,0.7,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,46,49,80,0.6125,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,47,20,80,0.25,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,48,45,80,0.5625,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,49,46,80,0.575,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,50,12,80,0.15,ok,0ac79f5
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-214305-cubepinch_sb_forcemagnitude_s2,force.magnitude,cubepinch_sb_forcemagnitude_s2,2,det,51,45,80,0.5625,ok,0ac79f5
