task,queue,env_name,exp_name,sensor_bundle,suffix,seed,eval_mode,rollout_idx,successful_steps,episode_length,success_fraction,result,env_code_commit,target_min_deg,target_max_deg,goal_angle_deg
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,42,0,120,0.0,ok,3682863,120.0,150.0,140.368
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,43,0,120,0.0,ok,3682863,120.0,150.0,120.01
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,44,0,120,0.0,ok,3682863,120.0,150.0,145.071
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,45,0,120,0.0,ok,3682863,120.0,150.0,147.745
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,46,0,120,0.0,ok,3682863,120.0,150.0,133.363
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,47,0,120,0.0,ok,3682863,120.0,150.0,122.036
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,48,0,120,0.0,ok,3682863,120.0,150.0,137.288
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,49,0,120,0.0,ok,3682863,120.0,150.0,120.117
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,50,0,120,0.0,ok,3682863,120.0,150.0,123.15
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,51,0,120,0.0,ok,3682863,120.0,150.0,145.709
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,52,0,120,0.0,ok,3682863,120.0,150.0,140.947
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,53,0,120,0.0,ok,3682863,120.0,150.0,135.855
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,54,0,120,0.0,ok,3682863,120.0,150.0,143.544
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,55,0,120,0.0,ok,3682863,120.0,150.0,144.699
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,56,0,120,0.0,ok,3682863,120.0,150.0,124.723
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,57,0,120,0.0,ok,3682863,120.0,150.0,142.845
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,58,0,120,0.0,ok,3682863,120.0,150.0,121.201
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,59,0,120,0.0,ok,3682863,120.0,150.0,126.445
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,60,0,120,0.0,ok,3682863,120.0,150.0,141.143
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,61,0,120,0.0,ok,3682863,120.0,150.0,128.588
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,62,0,120,0.0,ok,3682863,120.0,150.0,127.668
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,63,0,120,0.0,ok,3682863,120.0,150.0,147.605
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,64,0,120,0.0,ok,3682863,120.0,150.0,144.705
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,65,0,120,0.0,ok,3682863,120.0,150.0,120.058
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,66,0,120,0.0,ok,3682863,120.0,150.0,148.048
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,67,0,120,0.0,ok,3682863,120.0,150.0,143.673
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,68,0,120,0.0,ok,3682863,120.0,150.0,128.531
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,69,0,120,0.0,ok,3682863,120.0,150.0,138.339
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,70,0,120,0.0,ok,3682863,120.0,150.0,141.647
